,Trip ID,Duration (min),Walking Time (min),Transit Time (min),Walking Distance (m),Transfers,Message
17929,880991,163.55,91.15,63.88333333333333,7072.958353365996,1.0,Successful Run
17930,1450142,,,,,,No trip found.
17931,1581360,85.73333333333333,18.9,50.983333333333334,1463.4708496195476,2.0,Successful Run
17932,1470859,,,,,,No trip found.
17933,1324557,186.21666666666667,174.53333333333333,11.65,13648.799263136745,0.0,Successful Run
17934,876818,120.53333333333333,120.53333333333333,0.0,9492.349947357807,0.0,Successful Run
17935,1581344,,,,,,No trip found.
17936,1224630,,,,,,No trip found.
17937,1156928,,,,,,No trip found.
17938,908682,180.76666666666668,120.73333333333333,60.0,9365.33618043751,1.0,Successful Run
17939,1188322,,,,,,No trip found.
17940,1246811,82.9,58.65,24.216666666666665,4544.513977434219,0.0,Successful Run
17941,1449872,763.95,41.75,81.0,3246.9606315707956,2.0,Successful Run
17942,1575334,114.75,74.86666666666666,36.0,5792.954052621221,1.0,Successful Run
17943,961370,252.13333333333333,227.6,24.5,17688.45512779693,0.0,Successful Run
17944,1181127,75.56666666666666,75.56666666666666,0.0,5879.015052617991,0.0,Successful Run
17945,1221428,145.96666666666667,116.33333333333333,27.733333333333334,9006.969947349737,1.0,Successful Run
17946,1189578,,,,,,No trip found.
17947,1171228,,,,,,No trip found.
17948,1310300,151.86666666666667,146.83333333333334,5.0,11395.326022525436,0.0,Successful Run
17949,1527441,177.43333333333334,176.41666666666666,0.9833333333333333,13641.411669154604,0.0,Successful Run
17950,1056993,,,,,,No trip found.
17951,1284371,,,,,,No trip found.
17952,1137216,,,,,,No trip found.
17953,839549,,,,,,No trip found.
17954,1186974,78.16666666666667,78.16666666666667,0.0,6165.877428565898,0.0,Successful Run
17955,1449539,226.38333333333333,174.35,52.0,13473.190661619783,0.0,Successful Run
17956,1156920,,,,,,No trip found.
17957,1442662,,,,,,No trip found.
17958,1142387,105.9,105.9,0.0,8188.96624057581,0.0,Successful Run
17959,1337959,234.15,232.61666666666667,1.5,18034.19671425874,0.0,Successful Run
17960,1262416,173.66666666666666,152.63333333333333,21.0,11871.645120286283,0.0,Successful Run
17961,1020355,,,,,,No trip found.
17962,1453620,125.9,73.51666666666667,45.35,5680.804601492767,1.0,Successful Run
17963,1123781,17.366666666666667,17.366666666666667,0.0,1359.094879695961,0.0,Successful Run
17964,1182552,190.91666666666666,165.88333333333333,25.0,12926.680684190382,0.0,Successful Run
17965,1488485,,,,,,No trip found.
17966,1280333,,,,,,No trip found.
17967,1125315,24.35,24.35,0.0,1868.9793458634242,0.0,Successful Run
17968,837094,234.71666666666667,152.08333333333334,30.85,11729.669428552994,1.0,Successful Run
17969,837671,,,,,,No trip found.
17970,1130751,99.86666666666666,25.533333333333335,64.3,1975.6240300683462,1.0,Successful Run
17971,929615,,,,,,No trip found.
17972,1261982,,,,,,No trip found.
17973,1173051,56.7,48.833333333333336,7.833333333333333,3801.3525939772944,0.0,Successful Run
17974,1467127,79.06666666666666,27.783333333333335,51.25,2147.9083684162983,0.0,Successful Run
17975,1159358,,,,,,No trip found.
17976,1273903,,,,,,No trip found.
17977,1214571,,,,,,No trip found.
17978,1148547,,,,,,No trip found.
17979,1203532,808.5666666666667,128.98333333333332,57.55,10068.398887203364,1.0,Successful Run
17980,1248540,,,,,,No trip found.
17981,1148811,,,,,,No trip found.
17982,837092,234.71666666666667,152.08333333333334,30.85,11729.669428552994,1.0,Successful Run
17983,1048650,275.2,221.55,51.983333333333334,17126.099195455536,1.0,Successful Run
17984,1285758,83.51666666666667,74.26666666666667,9.216666666666667,5730.378804504121,0.0,Successful Run
17985,1162642,808.1666666666666,146.16666666666666,102.33333333333333,11422.571458632632,3.0,Successful Run
17986,1377485,,,,,,No trip found.
17987,1520203,,,,,,No trip found.
17988,1050643,65.96666666666667,65.96666666666667,0.0,5105.932052622832,0.0,Successful Run
17989,961373,252.13333333333333,227.6,24.5,17688.45512779693,0.0,Successful Run
17990,874827,213.15,127.88333333333334,71.6,9917.57323306517,2.0,Successful Run
17991,880820,114.26666666666667,76.65,33.583333333333336,5969.81157141797,1.0,Successful Run
17992,1301172,84.45,30.866666666666667,47.583333333333336,2361.302263144819,1.0,Successful Run
17993,1370969,298.26666666666665,185.66666666666666,87.35,14467.018759380626,1.0,Successful Run
17994,1188021,,,,,,No trip found.
17995,1282218,216.96666666666667,87.85,108.43333333333334,6853.144654120441,2.0,Successful Run
17996,1456997,120.18333333333334,120.18333333333334,0.0,9368.431879689504,0.0,Successful Run
17997,1314821,136.88333333333333,131.85,5.0,10271.204616522104,0.0,Successful Run
17998,957632,110.93333333333334,110.93333333333334,0.0,8588.390857131795,0.0,Successful Run
17999,1169168,,,,,,No trip found.
18000,937950,180.21666666666667,176.23333333333332,3.95,13757.659563887979,0.0,Successful Run
18001,1221448,149.96666666666667,116.38333333333334,25.066666666666666,9009.738323289574,1.0,Successful Run
18002,1137254,,,,,,No trip found.
18003,1181154,65.46666666666667,63.43333333333333,2.0,4947.09127066836,0.0,Successful Run
18004,1148785,,,,,,No trip found.
18005,876667,,,,,,No trip found.
18006,1337878,,,,,,No trip found.
18007,1280394,216.91666666666666,128.21666666666667,82.91666666666667,10005.434872169193,3.0,Successful Run
18008,1177271,180.76666666666668,120.73333333333333,60.0,9365.33618043751,1.0,Successful Run
18009,1188243,,,,,,No trip found.
18010,1150670,,,,,,No trip found.
18011,1286066,42.7,24.8,17.866666666666667,1896.2161879594323,0.0,Successful Run
